id,name,sku,price,currency,variations,quantity,status
13754,تعليقة سيارة ,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0630\u0647\u0628\u064a, \u0641\u0636\u064a""}]",NULL,sale
13758,بروش تخرج,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0630\u0647\u0628\u064a""}]",NULL,sale
13761,بروش ,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0630\u0647\u0628\u064a, \u0641\u0636\u064a""}]",NULL,sale
13763,تعليقة ,,150,SAR,,NULL,sale
13764,dior wallet on chain ,,5800,SAR,,2,sale
13833,ارواج كيس اند كو ,,22,SAR,,1,sale
13840,بودرة سي سي مضغوطة مصححة للون البشرة,,38,SAR,,1,sale
13841,بخاخ تثبيت المكياج ,,24,SAR,,1,sale
14150,خواتم ليزا,,22,SAR,,1,sale
14184,٤,,200,SAR,,3,hidden
14190,,,190,SAR,,NULL,sale
14287,تي شيرت شرق وغرب نسائي,,180,SAR,,30,sale
14288,تي شيرت نسائي شرق و غرب ,,180,SAR,,30,sale
14289,تي شيرت رجالي شرق و غرب ,,180,SAR,,30,sale
14289,تي شيرت شرق و غرب وجالي,,180,SAR,,30,sale
14291,تي شيرت شرق و غرب رجالي,,180,SAR,,30,sale
14292,بدي شرق و غرب رجالي,,180,SAR,,30,sale
14293,بدي شرق و غرب رجالي,,180,SAR,,30,sale
14294,بدي شرق و غرب رجالي,,180,SAR,,30,sale
14295,تي شيرتات شرق و غرب رجالي و نسائي,,180,SAR,,30,sale
14296,تي شيرتات شرق و غرب رجالي ونسائي,,180,SAR,,30,sale
14297,تي شيرت شرق و غرب نسائي,,180,SAR,,30,sale
14333,اورق ف زجاج تقديم هديه لمن تحب عبارات ,,30,SAR,,NULL,sale
14353,حرف حشبي ميني وشوكولاته ,,13,SAR,,1,sale
14540,حذاء ,,160,SAR,"[{""name"":""المقاس"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
14541,حذاء,,150,SAR,"[{""name"":""اللون"",""value"":""اخضر فاتح, بني, اسود, احمر, بيج""},{""name"":""المقاس"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
14542,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u062e\u0636\u0631 \u0641\u0627\u062a\u062d, \u0628\u0646\u064a, \u0627\u0633\u0648\u062f, \u0627\u062d\u0645\u0631, \u0628\u064a\u062c""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
14543,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0632\u0631\u0642, \u0627\u062e\u0636\u0631, \u0627\u0628\u064a\u0636""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39""}]",NULL,sale
14544,حذاء,,195,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
14545,بلوفر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0628\u064a\u0636, \u0648\u0631\u062f\u064a, \u0631\u0645\u0627\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,sale
14546,بلوفر GAP,,150,SAR,"[{""name"":""اللون"",""value"":""احمر, رمادي غامق, بنفسجي, رمادي فاتح""},{""name"":""المقاس"",""value"":""S, M, L""}]",NULL,sale
14547,بنطلون جينز,,130,SAR,"[{""name"":""اللون"",""value"":""ازرق غامق, ازرق فاتح""},{""name"":""المقاس"",""value"":""S, M, L, XL, XXL""}]",NULL,sale
14551,جاكيت,,110,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0632\u0631\u0642 \u063a\u0627\u0645\u0642""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""M""}]",NULL,sale
14569,حذاء,,95,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""39""},{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f""}]",NULL,sale
14571,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0628\u0646\u0641\u0633\u062c\u064a, \u0648\u0631\u062f\u064a, \u0633\u0645\u0627\u0648\u064a, \u0627\u062d\u0645\u0631, \u0627\u0628\u064a\u0636, \u0631\u0645\u0627\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
14572,توب,,50,SAR,"[{""name"":""اللون"",""value"":""اسود, ابيض, رمادي, اسود مخطط""},{""name"":""المقاس"",""value"":""فري سايز""}]",NULL,sale
14573,حقيبة ظهر,,150,SAR,"[{""name"":""اللون"",""value"":""وردي, اسود, رمادي""},{""name"":""المقاس"",""value"":""صغير""}]",NULL,sale
14574,جاكيت جينز,,160,SAR,"[{""name"":""المقاس"",""value"":""S, M, L""}]",NULL,sale
14576, بيجامة ,,125,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0648\u0631\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633 "",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,sale
14577,حقيبة ظهر,,150,SAR,"[{""name"":""اللون"",""value"":""اسود, ابيض""}]",NULL,sale
14579,بنطلون اديداس,,80,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0631\u0645\u0627\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,sale
14580,تيشيرت,,70,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0631\u0645\u0627\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""XS, S, M, L, XL, XXL""}]",NULL,sale
14703,اكياس للكوكيز مقاسين 50حبه,,25,SAR,,NULL,sale
14709,بنطلون,,80,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u062e\u0636\u0631, \u0627\u0633\u0648\u062f \u0628\u062e\u0637\u0648\u0637, \u0627\u0633\u0648\u062f \u0628\u0623\u062d\u0631\u0641 \u064a\u0627\u0628\u0627\u0646\u064a\u0647, \u0627\u0633\u0648\u062f \u0628\u0623\u062d\u0631\u0641 \u0627\u0646\u062c\u0644\u064a\u0632\u064a\u0629, \u0648\u0631\u062f\u064a \u0628\u062e\u0637\u0648\u0637, \u0648\u0631\u062f\u064a \u0628\u0623\u062d\u0631\u0641 \u064a\u0627\u0628\u0627\u0646\u064a\u0647, \u0648\u0631\u062f\u064a \u0628\u0623\u062d\u0631\u0641 \u0627\u0646\u062c\u0644\u064a\u0632\u064a\u0629""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""M, L, XL, XXL""}]",NULL,sale
14715,خدادية,,50,SAR,"[{""name"":""\u0627\u0644\u0634\u0643\u0644"",""value"":""\u064a\u0643\u062a\u0628 \u0627\u0644\u0634\u0643\u0644 \u0641\u064a \u062e\u0627\u0646\u0629 \u0627\u0644\u0645\u0644\u0627\u062d\u0638\u0629 \ud83c\udf38""}]",0,out
14716,جوارب,,45,SAR,"[{""name"":""\u0627\u0644\u0634\u0643\u0644 "",""value"":""\u064a\u0643\u062a\u0628 \u0627\u0644\u0634\u0643\u0644 \u0641\u064a \u062e\u0627\u0646\u0629 \u0627\u0644\u0645\u0644\u0627\u062d\u0638\u0629\ud83c\udf38""}]",0,out
14717,جوارب,,30,SAR,"[{""name"":""\u0627\u0644\u0634\u0643\u0644"",""value"":""\u064a\u0643\u062a\u0628 \u0641\u064a \u062e\u0627\u0646\u0629 \u0627\u0644\u0645\u0644\u0627\u062d\u0638\u0627\u062a\ud83c\udf38""}]",0,out
14719,تيشيرت,,90,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0631\u0645\u0627\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""M, L""}]",NULL,sale
14726,ابحوره ,,150,SAR,,10,sale
14734,حامل تابلت ,,69,SAR,,10,sale
14743,برايفت اكوا,,140,SAR,,1,sale
14744,برايفت جراي,,140,SAR,,1,sale
14745,برايفت ستار بلو,,140,SAR,,1,sale
14746,برايفت سيلفر جرين,,140,SAR,,1,sale
14747,برايفت شايني بلو,,140,SAR,,1,sale
14748,برايفت شوكليت,,140,SAR,,1,sale
14749,برايفت فانتسي جراي ,,140,SAR,,1,sale
14750,برايفت لي لي جراي ,,140,SAR,,1,sale
14751,برايفت لي لي شادو,,140,SAR,,1,sale
14752,برايفت موكا براون,,140,SAR,,1,sale
14753,برايفت مون جراي ,,140,SAR,,1,sale
14764,حذاء,,170,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0631\u0645\u0627\u062f\u064a, \u0627\u0633\u0648\u062f""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
14765,اعواد اكل,,12,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u062d\u0645\u0631, \u0648\u0631\u062f\u064a, \u0627\u062e\u0636\u0631, \u0627\u0633\u0648\u062f""}]",NULL,sale
14767,حامل بطاقة,,15,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0644\u0628\u0627\u0646\u062f\u0627, \u0627\u0644\u062a\u0627\u062c \u0627\u0644\u0627\u0632\u0631\u0642, \u0627\u0644\u0628\u0637\u0647""}]",NULL,sale
14768,بيجامة,,170,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M, L, XL""}]",NULL,sale
14771,بيجامة,,85,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0631\u0645\u0627\u062f\u064a, \u0648\u0631\u062f\u064a, \u0633\u0645\u0627\u0648\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M, L, XL""}]",NULL,sale
14774,حذاء اديداس,,195,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0641\u0636\u064a, \u0627\u062e\u0636\u0631""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40, 41, 42""}]",NULL,sale
14775,توب,,80,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,sale
14776,توب,,60,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M, L""}]",NULL,sale
14777,حذاء,,195,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0648\u0631\u062f\u064a, \u0628\u0646\u0641\u0633\u062c\u064a, \u0627\u062e\u0636\u0631""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40, 41, 42""}]",NULL,sale
14779,حقيبة ظهر,,180,SAR,,NULL,sale
14780,حقيبة ظهر,,180,SAR,,NULL,sale
14783,حذاء,,160,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39""}]",NULL,sale
14784,اقلام سائلة,,25,SAR,,8,sale
14785,اقلام سائلة,,30,SAR,,12,sale
14787,حقيبة ظهر,,160,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0631\u0645\u0627\u062f\u064a, \u0628\u0646\u064a""}]",NULL,sale
14791,حقيبة ظهر صغيرة,,160,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0628\u064a\u062c""}]",NULL,sale
14792,حذاء,,160,SAR,,NULL,sale
14793,حذاء,,160,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40, 41, 42""}]",NULL,sale
14794,حذاء اديداس,,195,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
14795,حذاء اديداس,,195,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0628\u064a\u0636, \u0627\u0633\u0648\u062f""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
14797,دفتر مدرسي,,5,SAR,,4,deleted
14798,دفتر مدرسي,,5,SAR,,4,deleted
14799,اضاءة لطيفة,,100,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u062e\u0636\u0631, \u0633\u0645\u0627\u0648\u064a, \u0627\u0628\u064a\u0636, \u0631\u0645\u0627\u062f\u064a \u063a\u0627\u0645\u0642""}]",NULL,sale
15224,بوكس الذكريات الطويله- يحتو علي ورد طويل الاجل,,170,SAR,"[{""name"":""\u062a\u063a\u064a\u064a\u0631"",""value"":""\u062a\u063a\u064a\u0631 \u0627\u0644\u0648\u0646, \u062a\u063a\u064a\u064a\u0631 \u0627\u0644\u0645\u062d\u062a\u0648\u0649, \u0643\u062a\u0627\u0628\u0629 \u0645\u0627\u062a\u0631\u064a\u062f""}]",NULL,sale
15344,اسورة نيلي ,,30,SAR,,10,sale
15486,توصيله بست منافذ انكر ,,140,SAR,,3,sale
15627,دفتر مدرسي,,5,SAR,,4,deleted
15629,حذاء,,160,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
15630,دفتر مدرسي,,5,SAR,,4,sale
15631,حذاء نايك,,195,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646 "",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0628\u0631\u062a\u0642\u0627\u0644\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40, 41""}]",NULL,sale
15632,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u062d\u0645\u0631, \u0631\u0645\u0627\u062f\u064a, \u0628\u0631\u062a\u0642\u0627\u0644\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40, 41""}]",NULL,sale
15634,حذاء فلات,,120,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0641\u0636\u064a, \u0630\u0647\u0628\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39""}]",NULL,sale
15635,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0628\u064a\u0636, \u0628\u0646\u064a, \u0627\u0635\u0641\u0631""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
15636,حذاء فلات,,140,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0628\u064a\u0636, \u0627\u0633\u0648\u062f, \u0648\u0631\u062f\u064a, \u0631\u0645\u0627\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
15637,حذاء فلات,,120,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0641\u0636\u064a, \u0627\u0628\u064a\u0636, \u0627\u0633\u0648\u062f""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39""}]",NULL,sale
15638,حذاء,,140,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0648\u0631\u062f\u064a, \u0627\u0628\u064a\u0636""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
15639,حقيبة ظهر ,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646 "",""value"":""\u0648\u0631\u062f\u064a \u0627\u0635\u0627\u0628\u0639 \u0627\u0644\u064a\u062f, \u0627\u0633\u0648\u062f \u0627\u0635\u0627\u0628\u0639 \u0627\u0644\u064a\u062f, \u0648\u0631\u062f\u064a \u0639\u064a\u0646\u064a\u0646 \u0648\u0634\u0641\u0627\u0647, \u0627\u0633\u0648\u062f \u0639\u064a\u0646\u064a\u0646 \u0648\u0634\u0641\u0627\u0629""}]",NULL,sale
15640,حقيبة ظهر,,140,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0633\u0645\u0627\u0648\u064a, \u0641\u0648\u0634\u064a, \u0648\u0631\u062f\u064a, \u0627\u0628\u064a\u0636""}]",NULL,sale
15641,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0641\u0636\u064a, \u0630\u0647\u0628\u064a, \u0646\u062d\u0627\u0633\u064a""}]",NULL,sale
15642,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u062d\u0645\u0631""}]",NULL,sale
15643,حقيبة ظهر,,160,SAR,,NULL,sale
15644,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0627\u0632\u0631\u0642, \u0627\u062d\u0645\u0631""}]",NULL,sale
15645,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0643\u062d\u0644\u064a, \u0627\u0633\u0648\u062f, \u0627\u062d\u0645\u0631""}]",NULL,sale
15646,حذاء فرزاتشي,,195,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u062d\u0645\u0631, \u0627\u0632\u0631\u0642""}]",NULL,sale
15647,حقيبة ظهر,,130,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0628\u0646\u064a, \u0627\u0633\u0648\u062f""}]",NULL,sale
15648,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0648\u0631\u062f\u064a""}]",NULL,sale
15649,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0641\u0633\u0641\u0648\u0631\u064a, \u0648\u0631\u062f\u064a, \u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38""}]",NULL,sale
15650,حذاء,,130,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0628\u064a\u0636, \u0627\u0633\u0648\u062f, \u0643\u062d\u0644\u064a, \u0627\u062d\u0645\u0631""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39""}]",NULL,sale
15651,حذاء نايك,,195,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
15660,حذاء نايك,,195,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40""}]",NULL,sale
15664,حقيبة لحفظ الكتب والاوراق,,25,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0628\u064a\u062c, \u0627\u0633\u0648\u062f, \u0631\u0645\u0627\u062f\u064a, \u0627\u0628\u064a\u0636""}]",NULL,sale
15669,اقلام,,30,SAR,,20,sale
15674,تزيين وتسطير,,15,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0632\u0631\u0642, \u0648\u0631\u062f\u064a, \u0627\u062e\u0636\u0631, \u0627\u0635\u0641\u0631""}]",NULL,sale
15676,تحديد وتسطير,,20,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0632\u0631\u0642, \u0648\u0631\u062f\u064a, \u0627\u062e\u0636\u0631, \u0627\u0635\u0641\u0631""}]",NULL,sale
15682,اقلام سائلة,,30,SAR,"[{""name"":""\u0627\u0644\u0634\u0643\u0644"",""value"":""\u063a\u0627\u0645\u0642, \u0641\u0627\u062a\u062d""}]",10,sale
15683,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u062e\u0636\u0631, \u0627\u062d\u0645\u0631, \u0648\u0631\u062f\u064a""}]",NULL,sale
15699,بنطلون,,110,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M, L, XL""}]",NULL,sale
15704,حقيبة نايك,,160,SAR,,NULL,sale
15705, حقيبة اديداس,,160,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0632\u0631\u0642, \u0648\u0631\u062f\u064a, \u0627\u0633\u0648\u062f""}]",NULL,sale
15706,بنطلون جينز,,150,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M, L""}]",NULL,sale
15707,توب,,80,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f \u0645\u062e\u0637\u0637, \u0639\u0646\u0627\u0628\u064a, \u0627\u0628\u064a\u0636, \u0627\u0633\u0648\u062f""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633 "",""value"":""\u0648\u0646 \u0633\u0627\u064a\u0632""}]",NULL,sale
15709,بنطلون,,150,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,sale
15710,توب,,70,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636, \u0648\u0631\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,sale
15711,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646 "",""value"":""\u0648\u0631\u062f\u064a, \u0641\u0636\u064a, \u0627\u0633\u0648\u062f""}]",NULL,sale
15713,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0633\u0645\u0627\u0648\u064a, \u0627\u0632\u0631\u0642, \u0648\u0631\u062f\u064a, \u0631\u0645\u0627\u062f\u064a""}]",NULL,sale
15714,حقيبة ظهر,,160,SAR,,NULL,sale
15715,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0648\u0631\u062f\u064a, \u0631\u0645\u0627\u062f\u064a, \u0633\u0645\u0627\u0648\u064a""}]",NULL,sale
15717,حذاء فلات,,95,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""37""}]",NULL,sale
15718,تنوره ميد,,110,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0641\u0648\u0634\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,sale
15719,تنورة فتحة من الجهتين,,95,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""\u0641\u0631\u064a \u0633\u0627\u064a\u0632""}]",NULL,deleted
15720,حذاء اديداس,,195,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""36, 37, 38, 39, 40, 41, 42""}]",NULL,sale
15721,توب,,100,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M, L""},{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u062d\u0645\u0631""}]",NULL,sale
15722,تنورة ميد,,100,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0631\u0645\u0627\u062f\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M, L, XL""}]",NULL,deleted
15723,تنورة قصيرة,,115,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0631\u0645\u0627\u062f\u064a \u0641\u0627\u062a\u062d, \u0627\u0633\u0648\u062f, \u0627\u0628\u064a\u0636 \u0645\u062e\u0637\u0637, \u0627\u0633\u0648\u062f \u0645\u062e\u0637\u0637, \u0631\u0645\u0627\u062f\u064a \u063a\u0627\u0645\u0642""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""S, M""}]",NULL,sale
15724,حذاء,,160,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0632\u0631\u0642, \u0627\u0633\u0648\u062f""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39""}]",NULL,sale
15725,حذاء,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0641\u0633\u0641\u0648\u0631\u064a, \u0648\u0631\u062f\u064a, \u0628\u0631\u062a\u0642\u0627\u0644\u064a""},{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""35, 36, 37, 38, 39, 40""}]",NULL,sale
15731,بوك صغير,,50,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0648\u0631\u062f\u064a \u063a\u0627\u0645\u0642, \u0627\u0632\u0631\u0642, \u0628\u0646\u0641\u0633\u062c\u064a, \u0648\u0631\u062f\u064a \u0641\u0627\u062a\u062d""}]",NULL,sale
15732,تيشيرت,,80,SAR,"[{""name"":""\u0627\u0644\u0645\u0642\u0627\u0633"",""value"":""M, L, XL, XXL""}]",NULL,sale
15736,حقيبة ظهر,,150,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0630\u0647\u0628\u064a, \u0641\u0636\u064a, \u0628\u0646\u0641\u0633\u062c\u064a""}]",NULL,sale
15737,حقيبة ظهر,,140,SAR,"[{""name"":""\u0627\u0644\u0644\u0648\u0646"",""value"":""\u0627\u0633\u0648\u062f, \u0627\u062d\u0645\u0631, \u0648\u0631\u062f\u064a, \u0631\u0645\u0627\u062f\u064a""}]",NULL,sale
